"d",24.7879571146517
"h",31.8880370017324
"a",26.2562186928466
"d",28.0949194646019
"g",28.4792187784511
"g",26.5925021289582
"f",27.0208384044506
"f",28.1256588518937
"a",28.1317615555003
"a",26.7635954130902
"b",33.3904740936841
"j",34.1530462471743
"g",33.606773845415
"f",34.4198472667481
"g",33.2465878815427
"c",33.2333458264742
"a",28.383627833366
"i",35.0126055315683
"i",34.177945635547
"b",35.1641141282018
"d",22.6581421037778
"j",29.0263072220775
"h",32.3610078195731
"h",37.595672197735
"c",28.0183173990208
"c",28.8021815023058
"j",35.3418635503329
"g",28.7648770384562
"f",29.1855278018464
"d",27.0251164403467
"d",26.5242032036243
"d",28.2835646777575
"f",34.7007359055518
"h",25.1926911315827
"e",33.9318170515703
"b",34.6363138716689
"d",30.0012073583225
"a",31.4063935216696
"d",23.0256476720404
"c",22.3027618593958
"e",26.7049070815322
"i",33.474707622005
"d",30.7797074423907
"g",30.9977942789972
"e",36.7520348243267
"d",23.5210843229016
"h",37.1942811475591
"h",31.2978371420456
"i",32.3503345103416
"f",36.7392438190016
"h",25.1980240296814
"g",33.8723267057789
"h",26.6788184827944
"d",27.5910258482501
"a",23.9504070800859
"h",33.1206468647888
"f",28.9996215882743
"e",26.8270682498181
"g",27.3752311377883
"j",30.6327125880358
"g",24.9227943683862
"h",33.5751058107307
"e",26.125995707021
"g",30.9011538448337
"j",23.4034114513856
"i",29.4655465765946
"d",31.7341887334806
"h",30.5810211387929
"e",27.8342598214954
"c",29.8170093892212
"h",22.3592677892672
"b",23.3119625804811
"i",29.5645815287443
"b",27.2222519425103
"i",23.4961860251419
"i",28.3613135088643
"c",30.8212251288578
"a",23.4538179269555
"b",24.686310088473
"f",37.5656102822521
"h",36.0894218099068
"g",30.5050479592134
"a",26.9076274610318
"e",20.2632378945134
"f",32.5051100715971
"g",25.5088632838111
"b",24.3652653810855
"e",31.4675907668445
"d",27.497965376125
"d",29.0651947866413
"f",29.0927193479847
"f",23.6809189548326
"h",27.1148614143243
"f",26.0421195907802
"e",42.067731439006
"h",33.7700796797243
"g",33.8857095007327
"i",30.5376451400641
"d",30.5768931537088
"i",39.3654299274257
"j",29.9704803215245
"d",28.210596001313
"b",31.3436853750803
"j",32.1369270663343
"d",27.3941719368714
"e",26.9078663702719
"f",36.1516292312235
"h",33.5016713780801
"a",31.8940827562712
"a",28.981245472487
"h",31.2695265939351
"i",22.4315353266145
"e",23.9201768098571
"j",26.1307929323189
"e",34.5022436763741
"j",31.1553505789389
"e",33.1700682461367
"a",27.8393074213738
"j",25.5400300857849
"a",36.0092005597295
"b",31.0049853868001
"f",31.167646541241
"h",29.8206323054411
"a",31.6411677930859
"a",27.0370579822337
"f",35.4548362799715
"d",28.5279300069002
"b",34.8803880410109
"f",21.6641344723774
"d",39.5884217315227
"h",26.770585579794
"e",34.4235977275743
"f",25.3923092016322
"a",25.8614930077857
"i",30.3332086101477
"e",33.1860447090592
"c",24.7613650314753
"j",28.1030596631272
"f",19.5541994575126
"e",28.6934610833749
"e",27.3123737134672
"j",30.9555090131799
"g",23.7293936207859
"b",25.9363656476737
"i",34.3266326869555
"c",35.6544690118618
"g",29.4723493560419
"j",23.18455450428
"d",27.934582713845
"a",28.1102409654983
"b",31.125430749013
"c",24.651463966309
"e",29.9647619440424
"j",29.4137956162978
"f",25.9363558490681
"e",33.121520150884
"a",26.9979832230977
"e",23.5868390813509
"f",27.9043051248602
"g",30.2598016981784
"a",30.5342503127992
"i",32.185731959569
"g",36.7918014920824
"i",31.704030127796
"d",30.6401585449253
"f",26.2409181097229
"j",30.948208157541
"g",31.4150463497748
"c",32.2489045795375
"f",30.1135709987903
"c",33.9328337493217
"f",30.0387710110195
"c",28.8555129090313
"d",32.715062405284
"d",34.3421403858121
"e",25.2620393312074
"a",30.6748925699368
"f",36.1721899074802
"j",25.4743742056015
"b",31.7665443272447
"i",31.2495894224984
"j",26.4419625218162
"h",32.8416586654101
"g",29.700338685879
"h",26.561193653618
"b",28.5177759576403
"c",30.7344719233406
"c",32.677439123209
"c",31.0494653310802
"i",30.9530915992181
"i",28.3505074883309
"c",31.7831707500324
"b",22.3013242614607
"d",38.900660581667
"i",33.961412932525
"i",33.9671310812395
"b",27.3391215466634
"i",28.0212897559207
"h",35.1169428428507
"c",34.5666055838969
"h",25.4888138694754
"h",25.691712261229
"d",23.0490029565678
"i",29.7190746663035
"h",32.5258262593382
"b",26.6719754519876
"h",34.3209884064447
"j",24.8102317373584
"e",33.087833358217
"c",24.4827338027496
"a",26.7390601955599
"j",33.2890838393377
"h",33.2678946790557
"g",30.0218130580114
"h",27.2996285757862
"f",28.7075537673981
"f",33.3738185288204
"d",28.7579380909832
"a",25.2643672038185
"c",34.5648060146059
"j",39.2706676815077
"d",33.3852288452726
"e",24.6583354698708
"g",30.7248619987165
"g",31.0769773843459
"a",28.0777855204248
"j",32.9428670950035
"b",29.7267258309952
"i",28.3160882217533
"d",29.3394930125136
"d",39.7544885630127
"a",27.6306297938396
"d",27.577350944714
"i",35.0139374516752
"b",30.684210372577
"i",30.2069189590169
"g",32.2042283576751
"a",29.798319908236
"c",36.1628677969788
"f",27.2010106424648
"i",32.6616497428919
"j",31.5135242270452
"c",34.5585639100439
"i",25.9977695103534
"d",26.9132902941964
"d",27.5514473821495
"j",28.7626571669476
"c",23.8987509190395
"a",40.8174757704128
"c",26.1054647407225
"j",27.516919352589
"g",32.5801537869609
"j",27.4050668731532
"e",25.8216477225039
"i",33.4044907714285
"g",34.7031555480315
"c",29.2944002472218
"a",30.5658313080179
"g",37.3075495025956
"d",25.7501428437016
"a",37.344910351558
"d",37.0044694466464
"a",32.1349180193312
"d",32.9687310512583
"a",31.6430752962871
"d",29.8816726883026
"b",26.9378052774052
"h",28.8309099211605
"b",31.2705886568387
"a",35.8398743225155
"c",31.2760314425784
"e",26.5105087552822
"c",30.2634326365583
"j",26.6548728331333
"e",28.8122178745657
"h",22.952365608625
"g",26.4136106283487
"i",26.3555401451045
"c",30.1344670188065
"f",27.734473292669
"e",33.9253227735747
"j",32.5312748413375
"d",30.9107856540789
"b",20.5337195325788
"b",27.0642479177543
"f",35.3556959414572
"g",33.0687285894071
"e",21.5959260375776
"j",34.7364306095696
"f",27.1465567230712
"e",25.5550614229189
"j",28.7835869645236
"j",34.6911254401358
"i",23.3401633964183
"e",29.6168286261797
"j",27.7279990129466
"c",29.521648160691
"e",29.1398802409708
"f",28.9124065757464
"j",30.8493190649639
"j",30.2419161717627
"g",30.941067804385
"b",28.7902799783192
"b",30.0724609254906
"c",33.6334153283267
"g",23.2839727547323
"i",29.9545195187777
"e",31.5440572078694
"h",33.6455147075962
"f",28.878365060453
"e",26.5987232442823
"e",33.5298427809258
"b",26.2496964681018
"c",37.5991327254009
"h",32.6642833233742
"j",30.71044521622
"j",28.0594627747003
"d",27.3576300615848
"h",34.30679687887
"i",27.7343606194499
"e",27.5203503681803
"a",27.8331649734283
"c",34.2027653393428
"e",34.4695554981814
"e",27.1143504987061
"i",31.2204579976182
"g",27.6951648568366
"d",28.900336530897
"h",20.4234870174864
"d",27.186703258285
"j",26.592613076701
"b",28.4246778202198
"f",33.1219751764271
"e",34.8354721266856
"d",37.8439001795228
"i",33.4254714450657
"e",33.5523336812822
"f",26.2172738500077
"e",31.0981701571923
"h",33.9114320217745
"a",38.6288202733946
"f",32.2836711342606
"f",35.9473081574101
"g",31.6603060238066
"d",31.108251349844
"e",32.8048482005788
"e",30.334686864926
"e",24.8760720001726
"a",31.217779287778
"i",38.3949882741158
"e",21.7409946663349
"e",27.3680050321614
"c",37.531682049345
"a",31.2312375438465
"h",32.006257167331
"b",30.6053064774471
"j",29.249296152818
"b",28.0176349883899
"i",34.0239295374732
"g",24.2786322084897
"g",33.9154801761335
"e",27.8293709650542
"a",23.7932060259753
"g",28.4250822805941
"h",33.2913003972344
"i",30.1705735847009
"i",30.6619450031112
"b",27.5808003606158
"h",34.6603901600217
"e",24.5035497999849
"f",29.9226338589528
"g",20.3433832083858
"b",33.4678918299261
"j",28.7593872538211
"j",30.1731189007443
"b",21.8256348484878
"e",33.0523045442329
"f",32.2423162296442
"h",31.2013001563364
"j",28.7062635440745
"j",23.2784662440145
"c",36.5669586492021
"d",29.33497597352
"c",30.2504620676386
"c",29.3538510652902
"i",28.7256450014465
"h",26.682503566224
"g",32.9883925173378
"h",25.8623376838623
"g",25.2582778111532
"d",32.1151959348517
"f",24.6546737913567
"i",33.2996437328562
"h",33.2156002052098
"j",27.7376907640234
"d",28.0546150077454
"j",20.5611986584538
"j",28.1608947702298
"c",30.3334129366682
"d",28.9565995411832
"d",33.3068129540517
"j",27.8406476758366
"e",30.9327637268169
"h",27.7174202797273
"c",29.86805336692
"j",31.2448853292117
"d",31.9291523582125
"h",27.1912455924542
"h",33.3495266305075
"c",22.9695945413808
"j",36.5689349507448
"a",28.7423309499518
"b",30.7693611082689
"b",28.206062015823
"j",33.2479099591942
"h",31.8630125631304
"j",34.5943194552125
"c",30.9246289546731
"g",29.9292176128259
"b",34.5137192592921
"j",29.5704176742873
"c",30.1563800611926
"e",23.8215338757022
"j",30.1153040763492
"e",35.4907837309987
"a",29.4422537260591
"d",32.857353705378
"e",26.4715254493062
"g",27.0047752293142
"f",36.3066324465533
"c",36.1273287799406
"i",32.941066570414
"i",30.2057032463133
"d",30.0821941944485
"c",28.3757873931835
"e",36.3840334137595
"a",25.8051663434138
"d",30.1815183772924
"f",36.4935832761855
"c",28.1266182844491
"i",29.4029486280369
"g",30.0888042307254
"c",28.5746617805098
"j",31.9346552330969
"j",32.4890912434644
"c",29.2644520021122
"e",24.7058215514414
"a",37.3876750374857
"a",30.3596225147939
"h",36.881185352287
"g",36.2829548796394
"d",31.6320586549288
"j",32.5722408032932
"g",26.4403007883144
"f",29.7335293414945
"a",32.5902647207143
"d",29.8792051953325
"a",29.1729479848209
"j",26.7569671458129
"c",33.2115459420941
"i",33.0954445273989
"e",27.2434499431361
"h",30.2876302683266
"h",30.3353676588267
"c",31.637890596989
"b",35.1883007774261
"b",29.6291580827525
"i",28.8924041249077
"f",25.0226326590745
"h",35.5537854735356
"h",34.6390318720865
"j",36.1270136245469
"j",21.2265613889722
"i",28.0752892866241
"h",28.3904953519535
"g",33.9550726869649
"e",32.3562345926427
"j",32.5024058230922
"g",27.1668771900504
"g",32.7724861861991
"e",24.5715175594859
"c",29.379466298623
"h",29.3983999141077
"a",32.6466377995002
"b",34.6488481013363
"a",35.1020050835645
"d",32.9092028257133
"i",28.2676255802186
"b",34.8751314479003
"b",31.9492221632622
"i",31.0905225100981
"i",36.2742073096846
"d",27.6490403727909
"f",26.710881673078
"i",39.9847187180672
"e",30.7777347471101
"b",30.4597830595384
"b",37.5829608387347
"c",26.108289639786
"f",32.4503032410218
"i",26.8105208056172
"b",37.4184370996313
"d",25.9549314307665
"b",27.096532107352
"a",36.7777355782495
"a",36.3358543588769
"c",35.6486050340922
"b",28.3366573867577
"d",32.7424349281206
"g",23.2592197497218
"e",22.9344318120317
"g",32.0436601449646
"g",33.2086524418329
"b",32.9473367180606
"i",31.4678120720319
"b",32.0198669088739
"f",25.2895589326081
"i",24.4363806755848
"g",30.3173313484052
"j",36.4334282594476
"d",34.3084149999026
"h",28.8012923534993
"g",24.9875489503318
"c",27.781347817702
"j",34.957980235364
"h",31.5553686292692
"i",27.0647627323117
"c",38.6305731991373
"h",27.4577797243127
"e",30.0124145785421
"e",32.8814454971397
"i",28.8436758334078
"g",36.9443649994831
"j",28.1096303887123
"d",36.5700944215844
"i",29.2702800214178
"f",23.8387789353092
"g",31.9462981335974
"a",25.6489427119433
"e",30.8783938578698
"d",32.9758153837877
"d",31.2056736362629
"i",27.690284535553
"a",30.3749185844592
"d",22.068486591003
"b",32.9077442733218
"e",31.6868340894648
"b",33.4078410861451
"d",24.436411361319
"d",29.7612295974136
"c",34.8870373521413
"c",25.0466891733962
"h",27.0870293942365
"b",37.1931571994715
"e",29.9090727423284
"a",26.1954099312634
"j",22.0639393822359
"b",26.2849752099994
"i",32.507534634754
"a",28.7293771948824
"g",34.5716703913834
"j",27.2513904205476
"g",23.6406066727578
"d",36.9004240412054
"d",28.9603835856483
"i",26.5570915223085
"d",21.6961548821909
"j",31.6371490899689
"d",28.1150264016395
"a",27.6386686152304
"e",29.6636390362792
"c",28.8489493641677
"j",30.9258385881636
"e",30.8039070474003
"i",35.1240613712457
"e",32.5080767719514
"d",31.5674500016871
"e",33.5099850481738
"a",38.8019811536846
"j",35.5187153088867
"d",30.876711637467
"h",28.5324848004876
"b",21.2785495891111
"b",34.5713723561788
"f",36.2935230947923
"b",27.2843705879151
"j",32.2674330079479
"g",31.6022748349123
"e",30.4932122147767
"g",32.416770725217
"f",33.1873322780874
"i",28.6118665754853
"a",28.6328247575824
"c",22.5381096044539
"a",29.3972441088789
"b",22.1209204996478
"f",28.4665131230899
"e",29.6233431003483
"g",32.5049012067804
"d",32.7235887674329
"j",36.1091510849142
"g",29.7022638706169
"j",24.0064565121539
"f",32.9961881438334
"i",26.5692704740581
"h",39.1930352987661
"g",26.8774508107774
"i",30.2252559654492
"h",28.8312315592705
"c",29.4230065530319
"g",36.7922768105543
"j",38.3630901933361
"c",23.2730677686081
"d",31.4143684135137
"i",30.1611374679343
"b",32.0741574433259
"j",29.3176813471185
"j",28.4092742166656
"b",30.2026816202612
"b",31.8980079459508
"b",29.6125630789214
"e",27.851525458696
"h",32.3737044120126
"g",40.00214583837
"h",30.6867757672575
"g",36.6340189102441
"h",25.4080890322422
"e",36.4262509092524
"f",28.1675215593839
"b",31.2269995360097
"i",32.1930537389354
"c",32.0084995826501
"j",28.16189239901
"j",31.8141100971672
"f",29.5136999357627
"g",31.8833205078137
"f",34.702135279456
"d",25.6466843299879
"i",28.7678006392383
"a",28.3775468349886
"b",32.9427617335349
"h",29.4475156453452
"i",33.5935237971606
"d",29.7109998535665
"c",31.5434912977305
"a",36.3325239372203
"g",29.4791091570122
"d",25.3661398480017
"j",23.5388404483774
"a",29.5243827465501
"b",22.7007566594379
"b",30.8049566638208
"h",35.2454608293971
"h",31.3062194002401
"h",27.8669433341255
"c",29.0675563242336
"e",30.1278809515129
"f",32.5599960043545
"g",36.1431864471962
"i",33.478329884951
"c",28.4167084970323
"i",26.00523851049
"f",32.765471881955
"g",25.1940400866272
"d",29.4222496886716
"f",34.7520151336793
"f",29.7068264238357
"j",32.2119232614361
"b",27.8806457412642
"h",25.4331786707235
"g",32.8062511538071
"d",27.1650507874499
"f",29.5856546747265
"c",32.7298462457841
"j",32.3465776204786
"f",35.1381317429736
"h",31.5132436908019
"f",32.6374057290913
"h",25.8832239647061
"j",32.0465201024561
"a",34.3870146952617
"d",35.5865424351723
"g",32.9161666126411
"e",34.8235880379845
"c",26.2470060567334
"i",30.7207002437531
"a",29.9997873259863
"f",31.8236237431129
"h",23.1822515260473
"g",35.7621224216782
"j",24.4720162764859
"d",27.5295421214666
"e",28.0854424634744
"h",31.5455180622368
"a",33.5001718705912
"b",30.8453142275093
"f",24.4214793181715
"b",29.6844660371619
"f",26.5868075929196
"b",34.3817852338344
"i",28.1963867769506
"b",40.337079540366
"a",29.5969614018002
"a",34.4370395386647
"b",25.6031397610606
"b",32.238335404892
"i",28.1659866451247
"h",28.4044004568251
"e",32.7927762667767
"i",29.4835037489893
"f",31.2101430518702
"d",32.8968198973226
"e",34.2609046279675
"g",21.7043924293604
"d",24.7406397175516
"e",29.13471357418
"b",36.1984052582276
"b",33.2512251831007
"h",28.0368420060796
"a",31.2737810379336
"e",29.7410059154616
"i",26.7908756372896
"j",25.2019949018408
"a",30.5258757748312
"f",31.8451243758599
"h",28.0777944710978
"i",30.1899433420055
"h",30.7093449371075
"b",33.6248171605215
"d",31.7105669525378
"c",25.5451865524028
"b",23.5556681147308
"d",39.4260396930729
"j",37.3668909426225
"h",27.5784258883804
"e",25.0594326349262
"f",27.029891122548
"f",32.8087200989671
"b",34.5092038982883
"h",29.4094623086778
"h",22.9307410508952
"b",28.0138265692667
"b",34.6905788725443
"h",30.0504643913695
"b",27.622008975759
"d",26.7979540303987
"f",24.1665097634188
"a",31.7968495081751
"f",28.4043857951957
"g",30.8168508693564
"c",31.8438549163871
"i",25.2463871767657
"b",33.1242774985884
"d",35.3650434017152
"c",26.5992642743347
"d",25.0748691338246
"f",25.7960133822666
"h",28.5782993569464
"d",31.979912147758
"a",33.6312315226429
"a",26.7783473188342
"a",28.7525113897403
"b",29.5649962369275
"i",35.4901088243953
"c",29.3849622399152
"h",30.5442118462224
"g",27.4979632486554
"c",30.1129472706765
"i",29.7718683834135
"f",31.8449556783049
"d",34.6268501493452
"i",36.7346856097055
"f",33.6553005417715
"h",30.2856655595155
"e",23.8364368671696
"d",30.8419804079353
"f",30.7995467692674
"b",24.4211896555438
"a",29.6290791541445
"j",31.096751443086
"j",30.8540431138057
"a",36.3482842776046
"a",38.6077239849654
"g",31.6559611315547
"d",35.8023111229445
"j",30.5227954986408
"f",24.9610339139405
"g",31.2209607210964
"f",30.4712409708485
"a",34.172384133648
"g",27.5060365915299
"b",32.9800729568175
"f",30.4218956650911
"j",29.7371964636262
"b",29.186713923431
"h",40.4581124895856
"i",28.474198055113
"a",23.5393241521353
"h",28.0461829640871
"d",25.4501835782919
"i",33.215896478059
"d",33.8957537712921
"a",26.833266397874
"f",30.0502526245932
"i",35.4401567888061
"e",27.1243283156583
"c",32.5401516996835
"d",22.9662919199207
"c",28.9967064228594
"c",29.5222090750687
"f",28.6236617006786
"e",34.2954562898305
"c",24.0765087898859
"b",29.0549797971651
"i",24.0509214276232
"b",29.4381262644824
"i",28.3442256372315
"j",33.8841936295567
"c",27.9308343335961
"h",22.7886860811177
"b",32.1370930748096
"e",36.1257699064538
"d",25.6905965135275
"e",27.9443029212165
"i",30.4369009834624
"i",29.5435167716587
"f",32.5475221499929
"a",29.76381888111
"g",34.3892526445612
"f",32.9431360332323
"i",18.1792384761845
"c",30.0849702495985
"j",26.7418656025461
"c",23.9980925925844
"e",30.6768291100572
"j",25.9608812591003
"c",40.3864565899556
"g",37.2145034444039
"h",24.9809005619955
"a",29.0589306796096
"i",24.2354874830309
"j",33.7698266002369
"e",25.24161881231
"h",30.074793471524
"g",34.454291831336
"g",29.7730035266207
"d",34.255141736748
"a",25.164013276294
"e",29.0042194331392
"c",28.657955097752
"b",24.7343360743338
"h",28.65421457966
"j",33.3164716547619
"h",29.6409644665128
"i",30.4689498380008
"j",32.6040888133561
"c",31.8420992417754
"f",33.2597767648764
"f",27.1353557536499
"a",29.3840169659565
"f",26.6175044447968
"j",27.5196330514799
"b",28.5134032596085
"f",30.6335825804166
"f",28.6911280097093
"b",30.0697741771808
"b",32.9601543301297
"d",29.3963029684448
"g",21.0938668086039
"i",30.6016585879126
"g",31.2591703103748
"f",25.1416110514301
"g",34.9753968953351
"j",25.9179292626577
"c",39.0875331588982
"g",34.5626169358111
"g",26.0818898651756
"e",35.0798160800891
"a",33.3027059344173
"d",21.0166544999512
"c",31.3470368636994
"f",33.3691317924488
"j",33.2390354038232
"c",34.4731128653172
"j",27.9950338056485
"e",30.4957590350834
"e",32.9169405010728
"a",31.4547455823585
"e",35.6451429161241
"j",27.8977949706996
"i",26.9202813552278
"d",31.440910143444
"j",25.6223742500772
"b",29.6052435562353
"g",30.7245225273467
"h",31.0179342831956
"i",27.0870393052398
"j",37.6290699353569
"j",36.2855291292529
"f",28.4853077153077
"b",26.5502997857244
"i",32.3587743709083
"j",29.71903938186
"e",24.0261640575041
"d",25.4466068412653
"f",30.4234746623066
"b",35.1801348054029
"d",29.2287942839876
"i",26.6827850802307
"f",34.499428592464
"c",29.0677573837994
"g",37.9694577991606
"c",30.1171801948769
"f",26.2235097956081
"i",34.6585251307726
"j",28.1286248127601
"e",32.7127397473004
"f",29.2249409060429
"e",32.3361066840931
"i",28.8825971375556
"i",24.9330691338188
"d",30.8835027903236
"j",25.0440514684917
"b",35.8321242338952
"g",26.9732038486005
"e",29.4472646460323
"f",31.3657553306976
"a",34.1090361817719
"h",35.0120721548904
"h",25.3188722007208
"h",25.5024272617993
"f",30.8006021374015
"g",30.3586502404629
"a",36.6817876838974
"d",30.1581493586553
"a",24.9783609287166
"g",31.6129418516136
"e",20.3736955852552
"f",26.9739319428651
"h",36.5669900536989
"e",24.8045320804181
"h",32.1312421707557
"h",31.1500815455944
"f",32.8342503878682
"j",29.915200045376
"g",34.4778957377036
"c",32.4543512563446
"e",30.6912290556783
"a",31.2662907679589
"a",23.6049837353823
"b",30.3568798268211
"h",32.0844913878098
"j",29.8164057070617
"d",28.5171404680422
"d",33.9038408942595
"h",38.6052503209065
"a",27.7508347122809
"h",30.3857487138389
"h",36.6684781613196
"g",32.0548088299171
"d",26.4337484849798
"d",34.7351074200362
"j",28.4417714626095
"f",28.4244218689118
"e",29.5440072310279
"f",35.3983818200221
"c",27.6932890271115
"g",28.9288564282912
"i",33.3382401616012
"c",23.8436521419161
"e",28.5830029531502
"c",27.3340455758398
"a",36.3009955586533
"c",33.6770520986063
"a",29.859437164115
"h",30.2034705878234
"d",27.9117543066342
"f",28.789896740908
"c",32.1705400283821
"b",30.8477264623128
"e",26.9777155371627
"g",28.0866978143971
"c",31.5347756543444
"j",26.5904645642569
"e",33.8889437378057
"d",35.9228990720787
"c",32.7560844254171
"b",26.2540769813448
"c",37.3493298100365
"g",34.4327208511527
"d",30.129808631242
"e",34.0002491784909
"d",18.4968739434088
"h",25.8318438262765
"c",24.3289779727154
"d",26.9420238612901
"f",32.1443659312925
"g",26.4460783509868
"g",27.4514640086866
"h",31.172306684221
"c",31.1938719622498
"g",33.6873989910681
"h",25.2079721538045
"j",28.9410194695532
"a",29.2488132612476
"f",26.8385867892139
"a",29.917324432984
"h",31.7771394681615
"f",30.5191407586711
"f",34.3662496675359
"i",34.5916061880638
"g",33.2337457236881
"j",36.0196224872624
"j",29.918863747913
"f",33.2108096680662
"e",29.9955499576948
"a",26.4290423839316
"b",26.8445844015169
"a",32.7381353791473
"f",32.3985480326214
"g",33.275214245234
"g",30.8312358718083
"d",27.867935826705
"a",35.9967954116942
"j",30.0931971670329
"g",32.7051458017988
"e",37.6467023291902
"g",31.5467445665965
"j",34.1645242849941
"g",25.5667463508846
"i",28.0139723954931
"a",29.5321289008905
"g",29.529758910307
"h",36.6602952394775
"g",30.8366306367575
"b",38.8598316179207
"h",30.3788653069308
"c",33.9247340277388
"f",26.8309309040276
"b",30.1102544545766
"e",31.8321832365989
"e",35.0463860114626
"e",34.4719226255131
"a",27.7323356501288
"d",33.5360639372405
"g",23.5662086809673
"d",32.1091592711024
"d",28.8712095836752
"j",39.1672991282378
"a",30.295223606469
"b",36.0333866120701
"b",32.7050003910541
"b",34.6706577562015
"f",33.3621842941826
"b",30.4857969369352
"e",29.6425672694323
"b",26.9110609008671
"f",28.5478721887094
"h",31.8910826979754
"j",36.3837224629082
"j",32.2507265444544
"h",34.3866127425476
"i",31.3623775561237
"a",23.286963254724
"j",28.734574806146
"c",23.8644690443588
"h",31.6371285122695
"g",30.926897906131
"g",28.2377075171562
"j",32.3740273387944
"j",26.5287266025057
"a",26.0418094152281
"j",33.3103328712091
"e",23.8056390636096
"c",28.6252271445645
"h",20.7635503416572
"e",26.5720995044653
"a",29.3120891592903
"g",34.2837484099939
"h",34.6880452909801
"a",20.8730634838211
"j",35.9982769354325
"g",26.4057473038823
"a",33.9033961726926
"i",33.0894463367175
"i",32.7469046488476
"b",30.43278566914
"e",31.3347311395765
"a",34.3305336610707
"e",29.1613093393852
"c",29.4943980950008
"f",30.1700797689619
"b",30.3303607359021
"i",36.5905500941192
"h",33.4149677847752
"h",33.1408332490169
"i",32.8391731601661
"i",25.0011616405317
"d",28.8286240958566
"a",28.4499912105865
"c",19.1841282292852
"c",32.0511199131626
"e",33.50903023408
"g",32.1263669455033
"e",31.3971856772559
"a",30.8793118381913
"b",29.9141518618316
"e",27.563947565925
"d",30.5854852966511
"f",25.4744691036915
"e",36.2494082672745
"i",27.8950040275829
"c",26.9705630221902
"j",26.7119816696579
"b",27.3589004427573
"j",33.7549143178974
"g",35.3074712261722
"i",24.8328028513137
"f",30.095067855597
"f",34.6922005283537
"d",36.2474944357357
"e",29.6108227233148
"i",24.8462997395433
"f",29.4085592896084
"j",32.6166169603269
"f",35.2546358568776
"h",26.7162242920855
"j",36.4998950630229
"h",29.5250421675585
"i",29.0822250539079
"f",29.1286881808307
"g",30.5641666491347
"f",32.5946288671277
"c",26.1243153274901
"h",28.3057102871752
"g",29.4242532895786
"h",28.9188385533573
"i",33.2095424367853
"a",26.6215116545289
"i",35.815060088623
"a",33.2400218864025
"g",34.2415099064212
"d",26.3505766751636
"c",19.9524925364142
"g",29.785663348596
"h",23.7570371610709
"e",24.3637287146966
"c",28.737006156027
"f",27.3379710358519
"i",31.3340696662369
"g",30.8619739385254
"d",28.1324947301467
"e",29.1711449973175
"c",24.2963497003759
"d",32.7932488307212
"a",31.1134637488988
"g",31.4373228626884
"d",30.3876522891921
"c",33.2288395322562
"g",25.274607422188
"i",30.0117006997784
"f",28.2570782197902
"j",30.2053845381461
"d",37.7039693386547
"a",31.849091008902
"b",29.3628619480255
"e",30.6011465828351
"d",31.5043493991303
"g",28.9020291378318
"a",29.0820113831865
"g",22.4294585902772
"g",29.6182957867514
"b",30.9648338352101
"f",25.9024623604254
"b",35.2285431332834
"f",32.3373340516752
"i",24.4146437683103
"a",27.5355633083811
"i",37.4428852444518
"i",30.4307790087481
"a",28.234781470716
"a",37.9939609820137
"d",33.4216620083386
"i",31.1049221274283
"i",39.5135227671703
"e",32.8750924930529
"i",33.4545175870223
"a",38.0356758020831
"j",32.2887412242451
"b",34.6537065046789
"b",29.5539842584318
